RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31
394816,87,"Madison, WI",Msa,WI,293233.0,299933.0,309267.0,315933.0,318933.0,319600.0,319600.0,316567.0,311567.0,304933.0,301600.0,301600.0,304933.0,314933.0,326600.0,334900.0,337933.0,337133.0,335500.0,332467.0,328300.0,326600.0,324933.0,324900.0,326567.0,331600.0,339933.0,346600.0,351233.0,354100.0,354100.0,351100.0,343267.0,341600.0,341400.0,346367.0,351367.0,357900.0,362900.0,364600.0,368267.0
394766,88,"Lakeland, FL",Msa,FL,230109.0,230488.0,232211.0,235656.0,237379.0,237758.0,237928.0,237894.0,236481.0,234554.0,232521.0,232176.0,232176.0,232517.0,232552.0,233964.0,237066.0,239788.0,241335.0,240722.0,239922.0,238720.0,237924.0,237689.0,237689.0,239429.0,241326.0,242357.0,242202.0,242096.0,244478.0,247062.0,250470.0,252448.0,254041.0,255992.0,257984.0,260395.0,265325.0,275358.0,287933.0
394931,89,"Ogden, UT",Msa,UT,343465.0,352148.0,366097.0,377884.0,384859.0,387998.0,388416.0,385661.0,380744.0,374816.0,372374.0,374118.0,381790.0,390160.0,398564.0,405574.0,409061.0,405922.0,400308.0,395425.0,389148.0,379035.0,371712.0,371011.0,380113.0,391119.0,399840.0,401200.0,406062.0,416524.0,432251.0,439366.0,442818.0,443941.0,450090.0,457581.0,"","","","",""
394528,90,"Daytona Beach, FL",Msa,FL,269600.0,270297.0,271764.0,274764.0,279401.0,284300.0,287483.0,287017.0,283850.0,280300.0,276967.0,275133.0,274467.0,274633.0,276633.0,281000.0,285833.0,288833.0,287800.0,284600.0,280947.0,278313.0,277647.0,278133.0,278800.0,281167.0,283663.0,283963.0,282297.0,281600.0,284669.0,287669.0,289669.0,289967.0,291300.0,291000.0,292667.0,296667.0,303333.0,313333.0,321633.0
394531,91,"Des Moines, IA",Msa,IA,280767.0,284433.0,289767.0,295300.0,298433.0,299600.0,298933.0,295600.0,292133.0,289600.0,287967.0,284967.0,282993.0,283809.0,287109.0,290083.0,290900.0,290900.0,287933.0,282967.0,276333.0,268550.0,263517.0,259753.0,261037.0,264370.0,269767.0,273233.0,276567.0,279930.0,282875.0,282442.0,279365.0,275087.0,272187.0,271100.0,272800.0,276500.0,282333.0,290400.0,300067.0
394711,92,"Jackson, MS",Msa,MS,233105.0,233074.0,233357.0,236512.0,239667.0,242853.0,242853.0,241276.0,236828.0,232096.0,228941.0,227048.0,227048.0,228657.0,231685.0,237711.0,242412.0,246907.0,246907.0,246308.0,243705.0,242727.0,241781.0,244746.0,247270.0,250078.0,250740.0,252633.0,257712.0,266546.0,277903.0,285632.0,288534.0,288663.0,288934.0,287967.0,284333.0,281300.0,277800.0,278100.0,281133.0
394352,94,"Augusta, GA",Msa,GA,213897.0,215850.0,219076.0,222507.0,225425.0,227038.0,225618.0,222392.0,219167.0,217683.0,216070.0,214908.0,213941.0,213941.0,216715.0,222231.0,228360.0,229973.0,229770.0,228770.0,229125.0,228006.0,226102.0,224167.0,222747.0,224328.0,227231.0,231909.0,236780.0,241757.0,243495.0,246688.0,250066.0,255246.0,254705.0,252552.0,249933.0,251633.0,254967.0,261300.0,269600.0
394666,96,"Harrisburg, PA",Msa,PA,210381.0,215229.0,224662.0,234095.0,243866.0,247586.0,247586.0,245632.0,245294.0,244881.0,238977.0,233678.0,230709.0,232554.0,234508.0,237890.0,242400.0,249879.0,257395.0,262657.0,262657.0,260740.0,259237.0,259199.0,258974.0,262018.0,267505.0,273367.0,277501.0,281410.0,284942.0,285093.0,282687.0,281251.0,276523.0,273100.0,270900.0,279433.0,293333.0,309730.0,320530.0
395006,100,"Provo, UT",Msa,UT,380763.0,388932.0,399511.0,404296.0,400229.0,393376.0,389958.0,389274.0,387292.0,384181.0,379055.0,375944.0,375637.0,379704.0,387219.0,392312.0,394508.0,393829.0,395572.0,397819.0,399152.0,397067.0,393683.0,392350.0,394059.0,400895.0,411115.0,415833.0,420960.0,426087.0,441816.0,456820.0,469715.0,475621.0,483171.0,488765.0,496462.0,498394.0,499600.0,507967.0,523963.0
394602,159,"Fort Collins, CO",Msa,CO,441940.0,444655.0,447905.0,449317.0,452983.0,456738.0,455388.0,452245.0,445190.0,441857.0,438333.0,436667.0,435000.0,436333.0,438987.0,441160.0,444793.0,447107.0,446583.0,441600.0,436633.0,434983.0,435963.0,436643.0,441476.0,448513.0,459167.0,464300.0,466300.0,469300.0,474000.0,477333.0,473000.0,466667.0,463333.0,463983.0,"","","","",""
